USA_long_range_anti_air_brigade_2;MIM-23 Hawk;;;;;;;;;;;;;x
USA_long_range_anti_air_brigade_3;MIM-104 Patriot;;;;;;;;;;;;;x
USA_marine_brigade_0;LVT-3C / LVT4;;;;;;;;;;;;;x
USA_marine_brigade_1;LVTP-5;;;;;;;;;;;;;x
USA_marine_brigade_2;LVTP-7;;;;;;;;;;;;;x
USA_marine_brigade_3;AAV-7A1;;;;;;;;;;;;;x
USA_motorized_brigade_0;GMC CCKW ;;;;;;;;;;;;;x
USA_motorized_brigade_1;M35 2.5 ton Cargo Truck;;;;;;;;;;;;;x
USA_motorized_brigade_2;M54 5 ton Truck;;;;;;;;;;;;;x
USA_motorized_brigade_3;M809 Truck;;;;;;;;;;;;;x
USA_motorized_brigade_4;HMMWV;;;;;;;;;;;;;x
USA_rocket_artillery_brigade_0;T66 Honeycomb;;;;;;;;;;;;;x
USA_rocket_artillery_brigade_2;XM70E2;;;;;;;;;;;;;x
USA_sp_anti_air_brigade_0;M19 Gun Motor Carriage;;;;;;;;;;;;;x
USA_sp_anti_air_brigade_1;M42 Duster;;;;;;;;;;;;;x
USA_sp_anti_air_brigade_2;M163 VADS;;;;;;;;;;;;;x
USA_sp_anti_air_brigade_3;M247 Sergeant York;;;;;;;;;;;;;x
USA_sp_artillery_brigade_0;M7 Priest;;;;;;;;;;;;;x
USA_sp_artillery_brigade_1;M55 Howitzer;;;;;;;;;;;;;x
USA_sp_artillery_brigade_2;M108 Howitzer;;;;;;;;;;;;;x
USA_sp_artillery_brigade_3;M109 Howitzer;;;;;;;;;;;;;x
USA_sp_artillery_brigade_4;M109 Howitzer;;;;;;;;;;;;;x
USA_sp_rct_artillery_brigade_0;T34 Calliope;;;;;;;;;;;;;x
USA_sp_rct_artillery_brigade_1;MGR-1 Honest John;;;;;;;;;;;;;x
USA_sp_rct_artillery_brigade_4;M270 MLRS;;;;;;;;;;;;;x
USA_tank_destroyer_brigade_0;M36;;;;;;;;;;;;;x
USA_tank_destroyer_brigade_2;M901 ITV;;;;;;;;;;;;;x
#################################;;;;;;;;;;;;;;x
# AIR FORCES;;;;;;;;;;;;;;x
################################;;;;;;;;;;;;;;x
CHC_fighter_0;Yakovlev Yak-9;;;;;;;;;;;;;x
CHC_fighter_1;Mikoyan-Gurevich MiG-9;;;;;;;;;;;;;x
CHC_fighter_2;Shenyang J-2;;;;;;;;;;;;;x
CHC_fighter_3;Shenyang J-6;;;;;;;;;;;;;x
CHC_fighter_4;Shenyang J-7;;;;;;;;;;;;;x
CHC_fighter_5;Mikoyan-Gurevich MiG-25;;;;;;;;;;;;;x
CHC_fighter_6;Shenyang J-8;;;;;;;;;;;;;x
CHC_multi_role_0;Petlyakov Pe-2 Peshka;;;;;;;;;;;;;x
CHC_multi_role_1;Mikoyan-Gurevich MiG-15;;;;;;;;;;;;;x
CHC_multi_role_2;Sukhoi Su-7;;;;;;;;;;;;;x
CHC_multi_role_3;Sukhoi Su-17;;;;;;;;;;;;;x
CHC_multi_role_4;Mikoyan-Gurevich MiG-23;;;;;;;;;;;;;x
CHC_multi_role_5;Mikoyan MiG-29;;;;;;;;;;;;;x
CHC_cas_0;Ilyushin Il-2;;;;;;;;;;;;;x
CHC_cas_1;Ilyushin Il-10;;;;;;;;;;;;;x
CHC_cas_2;Ilyushin Il-40;;;;;;;;;;;;;x
CHC_cas_3;Nanchang Q-5;;;;;;;;;;;;;x
CHC_cas_4;Sukhoi Su-24;;;;;;;;;;;;;x
CHC_cas_5;Sukhoi Su-25;;;;;;;;;;;;;x
CHC_cas_6;Sukhoi Su-25K;;;;;;;;;;;;;x
CHC_bomber_maritime_0;Qing-6;;;;;;;;;;;;;x
CHC_bomber_maritime_1;Beriev Be-12 Chayka;;;;;;;;;;;;;x
CHC_bomber_maritime_2;Harbin SH-5;;;;;;;;;;;;;x
CHC_bomber_maritime_3;Tupolev Tu-22M;;;;;;;;;;;;;x
CHC_bomber_antisub_0;Qing-6;;;;;;;;;;;;;x
CHC_bomber_antisub_1;Harbin SH-5;;;;;;;;;;;;;x
CHC_bomber_antisub_2;Tupolev Tu-142;;;;;;;;;;;;;x
CHC_bomber_strike_0;Tupolev Tu-2;;;;;;;;;;;;;x
CHC_bomber_strike_1;Harbin H-5;;;;;;;;;;;;;x
CHC_bomber_strike_2;Tupolev Tu-22;;;;;;;;;;;;;x
CHC_bomber_strike_3;Tupolev Tu-22M;;;;;;;;;;;;;x
CHC_bomber_strike_4;Sukhoi Su-27;;;;;;;;;;;;;x
CHC_bomber_strategic_0;Tupolev Tu-4;;;;;;;;;;;;;x
CHC_bomber_strategic_1;Xian H-6;;;;;;;;;;;;;x
CHC_bomber_strategic_2;Tupolev Tu-95;;;;;;;;;;;;;x
CHC_bomber_strategic_3;Tupolev Tu-160;;;;;;;;;;;;;x
CHC_transport_0;Ilyushin Il-12;;;;;;;;;;;;;x
CHC_transport_1;Yunshuji Y-6;;;;;;;;;;;;;x
CHC_transport_2;Shaanxi Y-8;;;;;;;;;;;;;x
CHC_transport_3;Ilyushin Il-76;;;;;;;;;;;;;x
CHC_recon_plane_0;Myasishchev M-55;;;;;;;;;;;;;x
CHC_recon_plane_1;Tsybin RSR;;;;;;;;;;;;;x
CHC_awacs_air_plane_0;Tupolev Tu-126;;;;;;;;;;;;;x
CHC_awacs_air_plane_1;Tupolev Tu-142;;;;;;;;;;;;;x
CHC_awacs_air_plane_2;Beriev A-50;;;;;;;;;;;;;x
CHC_helo_gunship_0;Harbin Z-5;;;;;;;;;;;;;x
CHC_helo_gunship_1;Harbin Z-6;;;;;;;;;;;;;x
CHC_helo_gunship_2;Changhe Z-8;;;;;;;;;;;;;x
CHC_helo_cas_0;Mil Mi-24;;;;;;;;;;;;;x
CHC_helo_cas_1;Mil Mi-28;;;;;;;;;;;;;x
CHC_helo_cas_2;Kamov Ka-50 Black Shark;;;;;;;;;;;;;x
CHC_helo_maritime_0;Kamov Ka-25;;;;;;;;;;;;;x
CHC_helo_maritime_1;Mil Mi-14;;;;;;;;;;;;;x
CHC_helo_maritime_2;Kamov Ka-27;;;;;;;;;;;;;x
SOV_fighter_0;Yakovlev Yak-9;;;;;;;;;;;;;x
SOV_fighter_1;Mikoyan-Gurevich MiG-9;;;;;;;;;;;;;x
SOV_fighter_2;Mikoyan-Gurevich MiG-15;;;;;;;;;;;;;x
SOV_fighter_3;Mikoyan-Gurevich MiG-19;;;;;;;;;;;;;x
SOV_fighter_4;Mikoyan-Gurevich MiG-21;;;;;;;;;;;;;x
SOV_fighter_5;Mikoyan-Gurevich MiG-25;;;;;;;;;;;;;x
SOV_fighter_6;Mikoyan MiG-31;;;;;;;;;;;;;x
SOV_multi_role_0;Petlyakov Pe-2 Peshka;;;;;;;;;;;;;x
SOV_multi_role_1;Mikoyan-Gurevich MiG-15;;;;;;;;;;;;;x
SOV_multi_role_2;Sukhoi Su-7;;;;;;;;;;;;;x
SOV_multi_role_3;Sukhoi Su-17;;;;;;;;;;;;;x
SOV_multi_role_4;Mikoyan-Gurevich MiG-23;;;;;;;;;;;;;x
SOV_multi_role_5;Mikoyan MiG-29;;;;;;;;;;;;;x
SOV_cas_0;Ilyushin Il-2;;;;;;;;;;;;;x
SOV_cas_1;Ilyushin Il-10;;;;;;;;;;;;;x
SOV_cas_2;Ilyushin Il-40;;;;;;;;;;;;;x
SOV_cas_3;Sukhoi Su-7;;;;;;;;;;;;;x
SOV_cas_4;Sukhoi Su-24;;;;;;;;;;;;;x
SOV_cas_5;Sukhoi Su-25;;;;;;;;;;;;;x
SOV_cas_6;Sukhoi Su-25K;;;;;;;;;;;;;x
SOV_bomber_maritime_0;Beriev Be-6;;;;;;;;;;;;;x
SOV_bomber_maritime_1;Beriev Be-12 Chayka;;;;;;;;;;;;;x
SOV_bomber_maritime_2;Ilyushin Il-38;;;;;;;;;;;;;x
SOV_bomber_maritime_3;Tupolev Tu-22M;;;;;;;;;;;;;x
SOV_bomber_antisub_0;Beriev Be-6;;;;;;;;;;;;;x
SOV_bomber_antisub_1;Beriev Be-12 Chayka;;;;;;;;;;;;;x
SOV_bomber_antisub_2;Tupolev Tu-142;;;;;;;;;;;;;x
SOV_bomber_strike_0;Tupolev Tu-2;;;;;;;;;;;;;x
SOV_bomber_strike_1;Ilyushin Il-28;;;;;;;;;;;;;x
SOV_bomber_strike_2;Tupolev Tu-22;;;;;;;;;;;;;x
SOV_bomber_strike_3;Tupolev Tu-22M;;;;;;;;;;;;;x
SOV_bomber_strike_4;Sukhoi Su-27;;;;;;;;;;;;;x
SOV_bomber_strategic_0;Tupolev Tu-4;;;;;;;;;;;;;x
SOV_bomber_strategic_1;Tupolev Tu-16;;;;;;;;;;;;;x
SOV_bomber_strategic_2;Tupolev Tu-95;;;;;;;;;;;;;x
SOV_bomber_strategic_3;Tupolev Tu-160;;;;;;;;;;;;;x
SOV_transport_0;Ilyushin Il-12;;;;;;;;;;;;;x
SOV_transport_1;Ilyushin Il-14;;;;;;;;;;;;;x
SOV_transport_2;Antonov An-12;;;;;;;;;;;;;x
SOV_transport_3;Ilyushin Il-76;;;;;;;;;;;;;x
SOV_recon_plane_0;Myasishchev M-55;;;;;;;;;;;;;x
SOV_recon_plane_1;Tsybin RSR;;;;;;;;;;;;;x
SOV_awacs_air_plane_0;Tupolev Tu-126;;;;;;;;;;;;;x
SOV_awacs_air_plane_1;Tupolev Tu-142;;;;;;;;;;;;;x
